2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
2
2
2
2
2
1
2
4
2
2
2
2
2
4
2
2
2
2
2
2
5
2
2
2
7
8
2
2
2
2
2
8
1
1
2
2
2
1
2
1
2
1
1
6
8
7
1
1
1
1
1
6
1
1
1
6
1
1
1
1
4
4
4
4
4
4
8
5
1
1
1
1
7
1
1
1
3
3
3
8
3
3
3
3
3
3
3
3
1
1
1
8
8
8
1
1
1
1
6
1
