I24.8,I47.1,{}
I24.8,I71.9,{}
I24.8,I77.1,{}
I24.8,J85.3,{}
I24.8,I08.1,{}
I24.8,J44.9,{}
I24.8,I50.0,{}
I24.8,R99.X,{}
I24.8,I51.5,{}
I24.8,J18.1,{}
I24.8,I49.4,{}
I24.8,R55.X,{}
I24.8,I67.8,{}
I24.8,R09.2,{}
I24.8,I44.1,{}
I24.8,I08.2,{}
I24.8,I27.9,{}
I24.8,J84.1,{}
I24.8,B57.2,{}
I24.8,I65.2,{}
I24.8,G45.9,{}
I24.8,I69.4,{}
I24.8,I63.9,{}
I24.8,I34.8,{}
I24.8,I48.9,{}
I24.8,R68.8,{}
I24.8,I45.3,{}
T82.1,I44.2,{}
T82.1,Z45.0,{}
T82.1,I44.0,{}
T82.1,Z95.0,{}
T82.1,Z45.9,{}
T82.1,I44.3,{}
T82.1,I49.5,{}
T82.1,I45.3,{}
T82.1,I40.9,{}
T82.1,I48.X,{}
T82.1,I49.9,{}
T82.1,T82.7,{}
T82.1,I42.0,{}
T82.1,I42.2,{}
T82.1,G90.9,{}
T82.1,I44.1,{}
T82.1,I44.7,{}
T82.1,Z95.2,{}
T82.1,I47.2,{}
T82.1,I47.1,{}
T82.1,B57.2,{}
T82.1,I51.5,{}
T82.1,I49.0,{}
T82.1,I40.1,{}
T82.1,I42.8,{}
T82.1,I25.5,{}
T82.1,I50.1,{}
T82.1,E03.9,{}
T82.1,R00.1,{}
T82.1,I45.8,{}
T82.1,I45.5,{}
T82.1,I42.1,{}
T82.1,I27.9,{}
T82.1,I06.1,{}
T82.1,I35.1,{}
T82.1,I45.1,{}
T82.1,I25.8,{}
T82.1,I35.0,{}
T82.1,I44.4,{}
T82.1,J44.9,{}
T82.1,I67.8,{}
T82.1,I34.0,{}
T82.1,Z95.1,{}
T82.1,I35.2,{}
T82.1,I50.0,{}
T82.1,I25.1,{}
T82.1,T82.0,{}
T82.1,I05.0,{}
T82.1,I25.2,{}
T82.1,I42.9,{}
T82.1,E78.0,{}
T82.1,I07.1,{}
T82.1,I20.0,{}
T82.1,I70.9,{}
T82.1,I64.X,{}
T82.1,I21.0,{}
T82.1,E78.2,{}
T82.1,I11.0,{}
T82.1,E11.9,{}
T82.1,I20.9,{}
T82.1,I70.0,{}
T82.1,G45.9,{}
T82.1,I05.1,{}
T82.1,I06.0,{}
T82.1,I31.3,{}
T82.1,I45.2,{}
T82.1,I69.4,{}
T82.1,I51.7,{}
T82.1,I08.1,{}
T82.1,J90.X,{}
T82.1,I44.5,{}
T82.1,R57.1,{}
T82.1,I21.9,{}
T82.1,I80.2,{}
T82.1,I45.9,{}
I21.0,I25.8,{}
I21.0,I25.4,{}
I21.0,I34.0,{}
I21.0,I25.1,{}
I21.0,E78.0,{}
I21.0,I21.1,{}
I21.0,I51.3,{}
I21.0,I72.4,{}
I21.0,I70.9,{}
I21.0,I20.0,{}
I21.0,I21.2,{}
I21.0,I25.5,{}
I21.0,I42.0,{}
I21.0,I26.0,{}
I21.0,I82.9,{}
I21.0,E11.9,{}
I21.0,I22.0,{}
I21.0,I74.3,{}
I21.0,I21.9,{}
I21.0,I35.0,{}
I21.0,E78.5,{}
I21.0,I47.1,{}
I21.0,I45.6,{}
I21.0,A41.9,{}
I21.0,I20.8,{}
I21.0,I20.1,{}
I21.0,J98.4,{}
I21.0,I45.1,{}
I21.0,E78.1,{}
I21.0,I20.9,{}
I21.0,I31.9,{}
I21.0,I25.3,{}
I21.0,I21.4,{}
I21.0,I25.2,{}
I21.0,I47.2,{}
I21.0,T65.8,{}
I21.0,I48.X,{}
I21.0,E78.2,{}
I21.0,I11.0,{}
I21.0,I49.0,{}
I21.0,I34.1,{}
I21.0,X04.X,{}
I21.0,T82.0,{}
I21.0,I71.2,{}
I21.0,J18.9,{}
I21.0,I48.9,{}
I21.0,I73.9,{}
I21.0,I64.X,{}
I21.0,I31.3,{}
I21.0,Z45.0,{}
I21.0,I25.0,{}
I21.0,I63.9,{}
I21.0,I44.2,{}
I21.0,I45.2,{}
I21.0,I44.0,{}
I21.0,R09.2,{}
I21.0,I70.0,{}
I21.0,I35.8,{}
I21.0,I49.1,{}
I21.0,I44.7,{}
I21.0,I44.4,{}
I21.0,G93.1,{}
I21.0,I44.3,{}
I21.0,I51.7,{}
I21.0,I50.1,{}
I21.0,I35.1,{}
I21.0,I30.9,{}
I21.0,I51.5,{}
I21.0,J90.X,{}
I21.0,J98.5,{}
I21.0,T81.4,{}
I21.0,E66.8,{}
I21.0,I05.0,{}
I21.0,I06.0,{}
I21.0,I87.2,{}
I21.0,G45.9,{}
I21.0,I50.0,{}
I21.0,I24.0,{}
I21.0,I23.2,{}
I21.0,I74.0,{}
I21.0,I26.9,{}
I21.0,I49.4,{}
I21.0,I65.2,{}
I21.0,I45.0,{}
I21.0,I44.1,{}
I21.0,I74.2,{}
I21.0,I35.2,{}
I21.0,I69.4,{}
I21.0,R00.1,{}
I21.0,I06.2,{}
I21.0,R57.1,{}
I21.0,I71.4,{}
I21.0,I80.1,{}
I21.0,I42.2,{}
I21.0,I44.6,{}
I21.0,I08.3,{}
I21.0,J44.9,{}
I21.0,I05.2,{}
I21.0,I49.5,{}
I21.0,E03.9,{}
I21.0,I80.2,{}
I21.0,I23.3,{}
I21.0,I71.9,{}
I21.0,Z95.2,{}
I21.0,J44.8,{}
I21.0,I67.1,{}
I21.0,I67.8,{}
I21.0,Z45.9,{}
I21.0,I45.3,{}
I21.0,I34.2,{}
I21.0,I74.5,{}
I21.0,I45.8,{}
I31.1,I34.0,{}
I31.1,J90.X,{}
I31.1,I47.1,{}
I31.1,E11.9,{}
I31.1,I48.X,{}
I31.1,I45.1,{}
I31.1,Z93.0,{}
I31.1,J93.1,{}
I31.1,I51.4,{}
I31.1,I50.0,{}
I31.1,I42.0,{}
I31.1,I51.3,{}
I31.1,I05.0,{}
I31.1,I44.3,{}
I31.1,I49.0,{}
I31.1,I42.5,{}
I31.1,I47.2,{}
I31.1,Z45.9,{}
I87.2,I42.0,{}
I87.2,I26.0,{}
I87.2,I26.9,{}
I87.2,I64.X,{}
I87.2,I34.0,{}
I87.2,I47.2,{}
I87.2,I48.X,{}
I87.2,I27.9,{}
I87.2,I50.0,{}
I87.2,I42.5,{}
I87.2,I07.1,{}
I87.2,J90.X,{}
I87.2,I80.2,{}
I87.2,I45.1,{}
I87.2,I44.0,{}
I87.2,I08.1,{}
I87.2,I25.8,{}
I87.2,I21.1,{}
I87.2,I25.4,{}
I87.2,I11.0,{}
I87.2,I20.9,{}
I87.2,N40.X,{}
I87.2,I70.9,{}
I87.2,I05.0,{}
I87.2,I05.2,{}
I87.2,E03.9,{}
I87.2,I31.3,{}
I87.2,Z95.2,{}
I87.2,I47.1,{}
I87.2,I74.3,{}
I87.2,I25.5,{}
I87.2,J18.9,{}
I87.2,J44.9,{}
I87.2,I70.0,{}
I87.2,I35.0,{}
I87.2,I51.3,{}
I87.2,I40.1,{}
I87.2,I49.9,{}
I87.2,I25.1,{}
I87.2,I65.2,{}
I87.2,Z45.9,{}
I87.2,I45.6,{}
I87.2,A41.9,{}
I87.2,I51.5,{}
I87.2,I44.2,{}
I87.2,Z45.0,{}
I87.2,I35.1,{}
I87.2,R57.1,{}
I87.2,E11.9,{}
I87.2,I82.8,{}
I87.2,J44.8,{}
I87.2,I35.2,{}
I87.2,I24.0,{}
I87.2,J44.1,{}
I87.2,I74.2,{}
I87.2,I67.8,{}
I87.2,I45.2,{}
I87.2,D69.6,{}
I87.2,J98.4,{}
I87.2,I34.2,{}
I87.2,I61.9,{}
I44.7,I45.6,{}
I44.7,I42.2,{}
I44.7,I47.1,{}
I44.7,Z45.9,{}
I44.7,I42.0,{}
I44.7,I51.3,{}
I44.7,I69.4,{}
I44.7,I64.X,{}
I44.7,I49.4,{}
I44.7,I42.1,{}
I44.7,I34.0,{}
I44.7,I44.0,{}
I44.7,I44.2,{}
I44.7,R07.4,{}
I44.7,Z45.0,{}
I44.7,I44.1,{}
I44.7,I45.1,{}
I44.7,I40.1,{}
I44.7,I35.0,{}
I44.7,T82.0,{}
I44.7,Z95.4,{}
I44.7,A41.9,{}
I44.7,I24.0,{}
I44.7,I25.8,{}
I44.7,I20.8,{}
I44.7,I49.5,{}
I44.7,I44.3,{}
I44.7,I51.4,{}
I44.7,I26.0,{}
I44.7,I35.1,{}
I44.7,Z95.2,{}
I44.7,I48.X,{}
I44.7,I47.2,{}
I44.7,I11.0,{}
I44.7,I50.1,{}
I44.7,I21.1,{}
I44.7,I20.9,{}
I44.7,I05.2,{}
I44.7,I08.2,{}
I44.7,I30.9,{}
I44.7,I40.9,{}
I44.7,T85.8,{}
I44.7,I35.2,{}
I44.7,B57.2,{}
I44.7,I71.2,{}
I44.7,I51.7,{}
I44.7,I06.2,{}
I44.7,I48.9,{}
I44.7,I70.9,{}
I44.7,I21.9,{}
I44.7,I06.0,{}
I44.7,I49.9,{}
I44.7,I25.5,{}
I44.7,I25.1,{}
I44.7,I20.0,{}
I44.7,I51.5,{}
I44.7,I25.2,{}
I44.7,E78.5,{}
I44.7,I26.9,{}
I44.7,N40.X,{}
I44.7,I50.0,{}
I44.7,I31.3,{}
I44.7,I31.9,{}
I44.7,E11.9,{}
I44.7,I07.1,{}
I44.7,I82.9,{}
I44.7,I45.2,{}
I44.7,J90.X,{}
I44.7,T81.4,{}
I44.7,G45.9,{}
I44.7,J98.4,{}
I44.7,I27.9,{}
I44.7,Z95.0,{}
I44.7,E78.2,{}
I44.7,I65.2,{}
I44.7,I37.1,{}
I44.7,I05.1,{}
I44.7,I25.4,{}
I44.7,I22.0,{}
I44.7,J80.X,{}
I44.7,R68.8,{}
T82.0,Z95.2,{}
T82.0,I49.9,{}
T82.0,I48.X,{}
T82.0,Z95.4,{}
T82.0,T85.8,{}
T82.0,I25.1,{}
T82.0,I50.1,{}
T82.0,I40.9,{}
T82.0,I05.0,{}
T82.0,I05.1,{}
T82.0,I06.1,{}
T82.0,I21.9,{}
T82.0,I47.1,{}
T82.0,I31.3,{}
T82.0,I50.0,{}
T82.0,I34.0,{}
T82.0,I45.1,{}
T82.0,I44.6,{}
T82.0,I74.3,{}
T82.0,I35.1,{}
T82.0,I44.2,{}
T82.0,Z45.9,{}
T82.0,I44.3,{}
T82.0,T82.6,{}
T82.0,I42.0,{}
T82.0,I64.X,{}
T82.0,I35.2,{}
T82.0,Z95.0,{}
T82.0,I07.1,{}
T82.0,I07.0,{}
T82.0,I51.3,{}
T82.0,I26.0,{}
T82.0,J18.9,{}
T82.0,A41.9,{}
T82.0,I06.0,{}
T82.0,I35.0,{}
T82.0,I71.2,{}
T82.0,I44.0,{}
T82.0,I07.2,{}
T82.0,I08.1,{}
T82.0,I25.8,{}
T82.0,I70.9,{}
T82.0,I61.9,{}
T82.0,I37.1,{}
T82.0,I21.4,{}
T82.0,I34.2,{}
T82.0,I05.2,{}
T82.0,T81.0,{}
T82.0,I08.0,{}
T82.0,I06.2,{}
T82.0,I20.8,{}
T82.0,G45.9,{}
T82.0,I08.3,{}
T82.0,I27.9,{}
T82.0,I34.1,{}
T82.0,I31.9,{}
T82.0,R68.8,{}
T82.0,E11.9,{}
T82.0,I08.2,{}
T82.0,I11.0,{}
T82.0,R57.1,{}
T82.0,Y60.0,{}
T82.0,J90.X,{}
T82.0,I49.5,{}
T82.0,I51.5,{}
T82.0,I51.1,{}
T82.0,J22.X,{}
T82.0,Z95.1,{}
T82.0,Z45.0,{}
T82.0,I44.1,{}
T82.0,I44.4,{}
T82.0,N40.X,{}
T82.0,Y44.2,{}
J44.9,Z93.0,{}
J44.9,G47.3,{}
J44.9,I42.1,{}
J44.9,T82.7,{}
J44.9,Z45.9,{}
J44.9,I47.2,{}
J44.9,Z45.0,{}
J44.9,I06.2,{}
J44.9,I07.1,{}
J44.9,J18.9,{}
J44.9,A41.9,{}
J44.9,I45.1,{}
J44.9,I05.0,{}
J44.9,I48.X,{}
J44.9,I50.1,{}
J44.9,I42.0,{}
J44.9,I26.0,{}
J44.9,I27.9,{}
J44.9,I31.3,{}
J44.9,T65.8,{}
J44.9,I25.8,{}
J44.9,I25.4,{}
J44.9,I70.9,{}
J44.9,J84.1,{}
J44.9,I05.1,{}
J44.9,I25.5,{}
J44.9,I50.0,{}
J44.9,I11.0,{}
J44.9,J98.4,{}
J44.9,I42.8,{}
J44.9,I35.0,{}
J44.9,I34.0,{}
J44.9,I35.1,{}
J44.9,I35.2,{}
J44.9,Z95.2,{}
J44.9,I20.9,{}
J44.9,J90.X,{}
J44.9,I06.0,{}
J44.9,J22.X,{}
J44.9,J43.9,{}
J44.9,I51.3,{}
J44.9,I25.1,{}
J44.9,I71.4,{}
J44.9,I42.2,{}
J44.9,I05.2,{}
J44.9,E03.9,{}
J44.9,I71.2,{}
J44.9,I73.9,{}
J44.9,I26.9,{}
J44.9,I44.0,{}
J44.9,I25.2,{}
J44.9,E78.1,{}
J44.9,I37.1,{}
J44.9,I65.2,{}
J44.9,I21.9,{}
J44.9,E11.9,{}
J44.9,I72.4,{}
J44.9,I51.5,{}
J44.9,J93.1,{}
J44.9,I44.2,{}
J44.9,N40.X,{}
J44.9,Y44.2,{}
J44.9,I49.5,{}
J44.9,I51.7,{}
J44.9,I82.8,{}
J44.9,J44.1,{}
J44.9,J84.8,{}
J44.9,I64.X,{}
J44.9,R09.2,{}
J44.9,J80.X,{}
J44.9,K92.0,{}
J44.9,I34.2,{}
J44.9,I49.1,{}
J44.9,R68.8,{}
J44.9,Z95.0,{}
J44.9,E66.8,{}
J44.9,J15.2,{}
J44.9,I21.1,{}
I47.2,I47.1,{}
I47.2,Z45.9,{}
I47.2,I45.1,{}
I47.2,I44.4,{}
I47.2,I49.4,{}
I47.2,I42.0,{}
I47.2,I49.9,{}
I47.2,I48.X,{}
I47.2,I45.2,{}
I47.2,Z45.0,{}
I47.2,I45.6,{}
I47.2,I42.2,{}
I47.2,I25.5,{}
I47.2,I50.1,{}
I47.2,I44.2,{}
I47.2,I51.7,{}
I47.2,I49.5,{}
I47.2,G90.9,{}
I47.2,I34.0,{}
I47.2,I25.8,{}
I47.2,I21.1,{}
I47.2,I49.0,{}
I47.2,I40.9,{}
I47.2,I51.4,{}
I47.2,T82.7,{}
I47.2,I40.1,{}
I47.2,I31.3,{}
I47.2,Z95.0,{}
I47.2,I42.9,{}
I47.2,Z95.2,{}
I47.2,I44.6,{}
I47.2,I26.0,{}
I47.2,Z93.0,{}
I47.2,I69.4,{}
I47.2,I70.9,{}
I47.2,I21.9,{}
I47.2,E78.5,{}
I47.2,I27.9,{}
I47.2,A41.9,{}
I47.2,G47.3,{}
I47.2,I44.3,{}
I47.2,I25.2,{}
I47.2,I44.0,{}
I47.2,I45.3,{}
I47.2,I30.9,{}
I47.2,I31.9,{}
I47.2,J18.9,{}
I47.2,J15.2,{}
I47.2,I42.1,{}
I47.2,I35.0,{}
I47.2,B57.2,{}
I47.2,I50.0,{}
I47.2,R57.1,{}
I47.2,R07.4,{}
I47.2,I05.1,{}
I47.2,J90.X,{}
I47.2,I21.2,{}
I47.2,I11.0,{}
I47.2,I20.0,{}
I47.2,I35.1,{}
I47.2,I42.5,{}
I47.2,I05.0,{}
I47.2,I25.1,{}
I47.2,I72.4,{}
I47.2,I42.8,{}
I47.2,I51.3,{}
I47.2,I25.3,{}
I47.2,I49.1,{}
I47.2,I45.0,{}
I47.2,E11.9,{}
I47.2,I22.1,{}
I47.2,G45.9,{}
I47.2,I06.2,{}
I47.2,I64.X,{}
I47.2,I51.5,{}
I47.2,I20.9,{}
I47.2,Z41.9,{}
I47.2,J44.1,{}
I47.2,E78.2,{}
I47.2,I44.1,{}
I47.2,N40.X,{}
I47.2,I25.4,{}
I47.2,I25.0,{}
I47.2,E03.9,{}
I45.8,I42.0,{}
I45.8,I44.0,{}
I45.8,G90.9,{}
I45.8,R55.X,{}
I45.8,I50.0,{}
I45.8,Z45.9,{}
I45.8,Z45.0,{}
I45.8,I48.X,{}
I45.8,I25.8,{}
I45.8,I70.9,{}
I45.8,I20.0,{}
I45.8,I45.1,{}
I45.8,Z95.0,{}
I45.8,I34.0,{}
I45.8,I37.1,{}
E66.8,I26.0,{}
E66.8,I25.8,{}
E66.8,I21.1,{}
E66.8,I35.0,{}
E66.8,I50.1,{}
E66.8,J98.4,{}
E66.8,I44.4,{}
E66.8,I70.9,{}
E66.8,I11.0,{}
E66.8,I20.9,{}
E66.8,E11.9,{}
J84.1,J84.8,{}
J84.1,J98.4,{}
J84.1,J80.X,{}
J84.1,A41.9,{}
J84.1,J22.X,{}
J84.1,J18.9,{}
J84.1,I35.2,{}
J84.1,J44.1,{}
J84.1,I27.9,{}
J84.1,I05.2,{}
J84.1,I07.1,{}
J84.1,I48.X,{}
J84.1,I21.9,{}
J84.1,I26.0,{}
J84.1,I50.0,{}
J84.1,J84.9,{}
J84.1,J96.0,{}
J84.1,I35.0,{}
J84.1,I11.0,{}
J84.1,J18.1,{}
J84.1,I51.5,{}
J84.1,I08.1,{}
J84.1,I44.0,{}
J84.1,I45.1,{}
J84.1,I25.8,{}
J84.1,J15.2,{}
I44.4,I42.0,{}
I44.4,I45.1,{}
I44.4,I44.0,{}
I44.4,Z45.9,{}
I44.4,I40.1,{}
I44.4,I42.1,{}
I44.4,I34.0,{}
I44.4,I47.1,{}
I44.4,Z45.0,{}
I44.4,J18.9,{}
I44.4,I11.0,{}
I44.4,I61.9,{}
I44.4,I35.0,{}
I44.4,I71.2,{}
I44.4,I48.X,{}
I44.4,Z95.0,{}
I44.4,T81.4,{}
I44.4,Z95.2,{}
I44.4,I25.8,{}
I44.4,I70.9,{}
I44.4,I26.0,{}
I44.4,I82.8,{}
I44.4,N40.X,{}
I44.4,I20.0,{}
I44.4,I25.2,{}
I44.4,I25.1,{}
I44.4,I08.1,{}
I44.4,I35.1,{}
I44.4,I71.0,{}
I44.4,I42.2,{}
I44.4,I45.0,{}
I44.4,I45.2,{}
I44.4,I51.5,{}
I44.4,I44.2,{}
I44.4,I49.5,{}
I44.4,I21.1,{}
I44.4,I20.8,{}
I44.4,E11.9,{}
I44.4,E78.5,{}
I44.4,I74.3,{}
I44.4,I25.4,{}
I44.4,I50.0,{}
I44.4,I49.4,{}
I44.4,I65.2,{}
I44.4,I69.4,{}
I44.4,I44.3,{}
I44.4,R07.4,{}
I44.4,I22.1,{}
I44.4,I35.2,{}
I44.4,I45.9,{}
I44.4,I45.3,{}
I44.4,I44.1,{}
I44.4,I20.9,{}
I44.4,T81.0,{}
I44.4,J44.1,{}
I51.3,I25.4,{}
I51.3,I35.1,{}
I51.3,I42.0,{}
I51.3,I45.1,{}
I51.3,I48.X,{}
I51.3,I42.5,{}
I51.3,I50.0,{}
I51.3,I51.7,{}
I51.3,I34.0,{}
I51.3,I31.3,{}
I51.3,I31.9,{}
I51.3,I51.4,{}
I51.3,I30.9,{}
I51.3,I69.4,{}
I51.3,I26.0,{}
I51.3,T81.4,{}
I51.3,I64.X,{}
I51.3,I25.8,{}
I51.3,I27.9,{}
I51.3,I82.8,{}
I51.3,Y44.2,{}
I51.3,I21.1,{}
I51.3,I20.0,{}
I51.3,I70.9,{}
I51.3,I80.2,{}
I51.3,I25.5,{}
I51.3,I05.0,{}
I51.3,I06.1,{}
I51.3,I07.1,{}
I51.3,Z95.2,{}
I51.3,I34.2,{}
I51.3,I05.1,{}
I51.3,I42.2,{}
I51.3,I61.9,{}
I51.3,I05.2,{}
I51.3,I21.9,{}
I51.3,I20.9,{}
I51.3,I25.2,{}
I51.3,I25.1,{}
I51.3,I44.0,{}
I51.3,J15.2,{}
I51.3,I22.0,{}
I51.3,I48.9,{}
I51.3,G93.1,{}
I51.3,I74.2,{}
I51.3,I08.2,{}
I51.3,X04.X,{}
I51.3,I35.2,{}
I51.3,I37.1,{}
I51.3,I42.1,{}
I51.3,J18.1,{}
I51.3,T81.0,{}
I51.3,I25.3,{}
I51.3,B57.2,{}
I51.3,I35.0,{}
I51.3,I71.2,{}
I51.3,I07.2,{}
I51.3,I06.0,{}
I51.3,G45.9,{}
I51.3,I44.2,{}
I51.3,I08.3,{}
I51.3,Z45.0,{}
I51.3,I49.0,{}
I51.3,J90.X,{}
I51.3,I77.1,{}
I51.3,I11.0,{}
I51.3,I49.4,{}
I51.3,J98.4,{}
I51.3,R57.1,{}
I51.3,I47.1,{}
J96.0,I44.2,{}
J96.0,I42.0,{}
J96.0,I71.0,{}
J96.0,J90.X,{}
J96.0,J18.9,{}
J96.0,G47.3,{}
J96.0,I26.0,{}
J96.0,I35.1,{}
J96.0,Z95.2,{}
J96.0,I25.8,{}
J96.0,I22.0,{}
J96.0,I70.9,{}
J96.0,I05.0,{}
J96.0,I35.0,{}
J96.0,I48.X,{}
J96.0,G45.9,{}
J96.0,A41.9,{}
J96.0,I26.9,{}
J96.0,I27.9,{}
J96.0,J84.9,{}
J96.0,I05.2,{}
J96.0,I06.0,{}
J96.0,J15.2,{}
J96.0,J98.4,{}
J96.0,I47.1,{}
J96.0,Y44.2,{}
J96.0,J44.1,{}
E78.2,E78.0,{}
E78.2,I49.4,{}
E78.2,R07.4,{}
E78.2,I25.8,{}
E78.2,E11.9,{}
E78.2,I27.9,{}
E78.2,I47.1,{}
E78.2,I25.1,{}
E78.2,I20.0,{}
E78.2,I45.1,{}
E78.2,I31.3,{}
E78.2,I51.5,{}
E78.2,I44.2,{}
E78.2,I11.0,{}
E78.2,I70.9,{}
E78.2,I40.1,{}
E78.2,I26.0,{}
E78.2,I21.1,{}
E78.2,I35.2,{}
E78.2,I34.0,{}
E78.2,I51.7,{}
E78.2,G90.9,{}
E78.2,I70.0,{}
E78.2,Z95.0,{}
E78.2,I48.X,{}
E78.2,I35.0,{}
E78.2,R00.1,{}
E78.2,I49.5,{}
E78.2,I35.1,{}
E78.2,R57.1,{}
I45.9,I42.2,{}
I45.9,I45.3,{}
I45.9,I50.0,{}
I45.9,Z45.0,{}
I45.9,I05.1,{}
I45.9,I07.1,{}
I45.9,I21.9,{}
I45.9,I48.X,{}
I45.9,I44.2,{}
I45.9,I44.1,{}
I45.9,T82.7,{}
I45.9,I49.9,{}
I45.9,I42.0,{}
I45.9,I45.0,{}
I45.9,I25.8,{}
I45.9,I25.1,{}
I45.9,I50.1,{}
I45.9,Z45.9,{}
I45.9,I49.1,{}
I45.9,I44.0,{}
I45.9,I45.2,{}
I45.9,I45.1,{}
I45.9,Z95.2,{}
I45.9,I51.5,{}
I45.9,I44.3,{}
I40.1,I50.1,{}
I40.1,B57.2,{}
I40.1,I42.0,{}
I40.1,I34.0,{}
I40.1,I25.8,{}
I40.1,I21.1,{}
I40.1,I73.9,{}
I40.1,I45.1,{}
I40.1,I48.X,{}
I40.1,I47.1,{}
I40.1,Z45.0,{}
I40.1,Z45.9,{}
I40.1,I21.9,{}
I40.1,I44.6,{}
I40.1,Z95.0,{}
I40.1,I44.1,{}
I40.1,I44.0,{}
I40.1,I25.1,{}
I40.1,I70.9,{}
I40.1,E11.9,{}
I40.1,I44.3,{}
I40.1,I25.4,{}
I40.1,I44.2,{}
I40.1,I11.0,{}
I40.1,I49.9,{}
I42.2,I34.0,{}
I42.2,G90.9,{}
I42.2,Z45.0,{}
I42.2,I48.X,{}
I42.2,Z45.9,{}
I42.2,I74.2,{}
I42.2,I49.4,{}
I42.2,I47.1,{}
I42.2,I44.2,{}
I42.2,I64.X,{}
I42.2,Z95.0,{}
I42.2,I45.6,{}
I42.2,R55.X,{}
I42.2,I45.3,{}
I42.2,I69.4,{}
I42.2,I74.3,{}
I42.2,I42.0,{}
I42.2,I45.1,{}
I42.2,I49.9,{}
I42.2,I61.9,{}
I42.2,I50.0,{}
I42.2,E03.9,{}
I42.2,I25.8,{}
I42.2,I26.0,{}
I42.2,I11.0,{}
I42.2,I44.0,{}
I42.2,I21.4,{}
I42.2,I70.9,{}
I42.2,I35.1,{}
I42.2,E11.9,{}
I42.2,I25.4,{}
I42.2,I21.9,{}
I42.2,I31.9,{}
I42.2,I45.0,{}
I42.2,I21.1,{}
I42.2,I49.0,{}
I42.2,I49.5,{}
I42.2,I25.5,{}
I42.2,J18.9,{}
I42.2,I51.5,{}
I42.2,I44.3,{}
I42.2,I20.9,{}
I42.2,I50.1,{}
I42.2,I31.3,{}
I42.2,A41.9,{}
I42.2,N40.X,{}
I42.2,I35.0,{}
I42.2,R57.1,{}
I42.2,I70.0,{}
I70.8,I25.8,{}
I70.8,I20.0,{}
I70.8,I21.1,{}
I70.8,I25.1,{}
I70.8,I70.0,{}
I70.8,I70.9,{}
I70.8,I71.4,{}
I70.8,I49.5,{}
I70.8,I48.X,{}
I44.5,I34.0,{}
I44.5,I44.0,{}
I44.5,I45.1,{}
I44.5,I51.1,{}
I44.5,I34.1,{}
I44.5,I25.8,{}
I44.5,I70.9,{}
I44.5,I64.X,{}
I44.5,I21.9,{}
I44.5,I51.5,{}
I44.5,I35.2,{}
I44.5,I44.1,{}
I44.5,Z45.0,{}
I44.5,Z45.9,{}
I44.5,Z95.0,{}
I44.5,E11.9,{}
I44.5,E78.5,{}
I44.5,I11.0,{}
I26.9,I26.0,{}
I26.9,J98.4,{}
I26.9,I27.9,{}
I26.9,I64.X,{}
I26.9,I82.9,{}
I26.9,I47.1,{}
I26.9,I80.2,{}
I26.9,I34.2,{}
I26.9,I34.0,{}
I26.9,I42.0,{}
I26.9,I82.8,{}
I26.9,I48.9,{}
