5
5
5
2
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
2
4
5
4
4
5
4
4
4
4
5
4
4
4
4
4
4
5
4
2
5
2
5
4
2
2
4
2
2
4
4
5
5
5
4
4
2
8
4
8
9
8
5
2
9
2
9
2
4
8
9
2
9
8
3
4
8
9
4
5
5
2
4
2
9
8
6
5
1
2
5
4
9
5
8
1
7
7
1
1
8
7
1
8
8
3
2
8
3
9
8
8
8
7
7
9
7
8
1
7
9
7
7
3
7
7
9
7
7
3
2
7
7
1
3
7
7
6
8
8
3
6
1
2
1
1
8
3
8
1
3
8
7
6
6
8
6
6
1
1
9
5
2
8
5
3
3
4
8
8
6
6
5
9
3
3
3
9
3
9
9
6
8
9
8
6
6
3
3
9
3
9
1
6
7
6
6
4
4
9
4
7
6
4
4
8
5
8
1
1
8
3
1
1
5
