E87.7,I13.2,{}
E87.7,E11.2,{}
E87.7,E11.3,{}
N05.2,Z49.2,{}
N05.2,Z49.1,{}
N05.2,E43.X,{}
N05.2,Z29.2,{}
N05.2,M32.9,{}
N05.2,S37.0,{}
N05.2,M32.1,{}
N05.2,N03.1,{}
N05.2,E10.9,{}
N05.2,N05.8,{}
N05.2,T85.6,{}
N05.2,N39.1,{}
N05.2,N26.X,{}
N05.2,N30.9,{}
N05.2,T86.1,{}
N05.2,D68.8,{}
N05.2,N05.5,{}
N05.2,Y43.3,{}
N05.2,D64.9,{}
N05.2,E79.0,{}
N05.2,E61.1,{}
N05.2,T38.0,{}
N05.2,E85.4,{}
N05.2,E10.2,{}
N06.2,M32.9,{}
N06.2,S37.0,{}
N06.2,M32.1,{}
N06.2,N03.2,{}
N06.2,T86.1,{}
N06.2,Z96.8,{}
N06.2,D64.9,{}
N06.2,N26.X,{}
N06.2,M06.9,{}
N06.2,N06.8,{}
I77.6,Z96.8,{}
I77.6,Z29.2,{}
I77.6,N00.8,{}
I77.6,S37.0,{}
I77.6,Z94.0,{}
I77.6,N03.7,{}
I77.6,N05.8,{}
I77.6,N27.0,{}
I77.6,D64.9,{}
I77.6,M31.3,{}
I77.6,M32.9,{}
L02.2,Z49.1,{}
L02.2,I12.0,{}
L02.2,K65.0,{}
L02.2,M32.1,{}
L02.2,T85.7,{}
L02.2,D64.9,{}
L02.2,I15.1,{}
L02.2,I13.2,{}
I99.X,N17.9,{}
I99.X,N39.0,{}
I99.X,Z49.2,{}
I99.X,N10.X,{}
I99.X,M32.9,{}
I99.X,S37.0,{}
I99.X,M32.1,{}
I99.X,N05.8,{}
I99.X,N27.0,{}
I99.X,N02.8,{}
I99.X,T86.1,{}
I99.X,I15.1,{}
I99.X,N11.9,{}
I99.X,N26.X,{}
I99.X,E02.X,{}
I99.X,N06.8,{}
I99.X,R80.X,{}
I99.X,N03.7,{}
I99.X,M35.0,{}
I99.X,I51.8,{}
E24.8,Z29.2,{}
E24.8,M32.9,{}
E24.8,S37.0,{}
E24.8,M32.1,{}
E24.8,E79.0,{}
E24.8,M35.0,{}
N02.7,Z49.1,{}
N02.7,Z29.2,{}
N02.7,S37.0,{}
N02.7,M32.1,{}
N02.7,N39.1,{}
N02.7,N06.9,{}
N02.7,I77.8,{}
N39.1,N10.X,{}
N39.1,M32.9,{}
N39.1,S37.0,{}
N39.1,M32.1,{}
N39.1,E10.9,{}
N39.1,N05.8,{}
N39.1,N05.9,{}
N39.1,Z96.8,{}
N39.1,E13.9,{}
N39.1,N02.9,{}
N39.1,D50.9,{}
N39.1,E61.1,{}
N39.1,D68.8,{}
N39.1,I15.0,{}
N39.1,E79.0,{}
K65.9,Z49.2,{}
K65.9,Z49.1,{}
K65.9,Z43.6,{}
N08.5,Z01.8,{}
N08.5,M32.9,{}
N08.5,S37.0,{}
N08.5,M32.1,{}
N08.5,E78.9,{}
N08.5,D59.4,{}
N08.5,D50.9,{}
N08.5,M35.0,{}
N08.5,M32.8,{}
N08.5,Y43.3,{}
N08.5,D70.X,{}
N08.5,M34.9,{}
N08.5,I77.0,{}
J15.9,Z49.1,{}
J15.9,M32.9,{}
J15.9,D64.9,{}
J15.9,J81.X,{}
J15.9,M31.3,{}
I87.1,I82.2,{}
I87.1,Z49.1,{}
I87.1,M32.1,{}
I87.1,Z29.2,{}
I87.1,T86.1,{}
I87.1,N05.8,{}
I87.1,T85.7,{}
I87.1,I13.2,{}
I87.1,Z99.2,{}
I83.2,N17.9,{}
I83.2,M32.9,{}
I83.2,L88.X,{}
N05.1,N05.0,{}
N05.1,I12.0,{}
N05.1,S37.0,{}
N05.1,M32.1,{}
N05.1,N06.1,{}
N05.1,N26.X,{}
N05.1,I12.9,{}
N05.1,N06.9,{}
N05.1,N11.9,{}
N05.1,D64.9,{}
Y54.8,Z49.2,{}
Y54.8,N10.X,{}
Y54.8,N19.X,{}
Y54.8,S37.0,{}
Y54.8,E79.0,{}
E86.X,J06.9,{}
E86.X,N17.9,{}
E86.X,Z52.4,{}
E86.X,A09.X,{}
E86.X,N03.2,{}
E86.X,N17.0,{}
E86.X,M10.9,{}
E86.X,K52.9,{}
E86.X,E11.2,{}
E86.X,E87.2,{}
E86.X,E11.7,{}
E86.X,T86.1,{}
E86.X,E14.1,{}
E86.X,E87.1,{}
Z96.8,J06.9,{}
Z96.8,N17.9,{}
Z96.8,I82.2,{}
Z96.8,Q87.8,{}
Z96.8,N39.0,{}
Z96.8,Z45.2,{}
Z96.8,Z49.2,{}
Z96.8,Z01.8,{}
Z96.8,G40.9,{}
Z96.8,Z49.1,{}
Z96.8,D53.9,{}
Z96.8,Z01.0,{}
Z96.8,M31.4,{}
Z96.8,Z29.2,{}
Z96.8,I15.9,{}
Z96.8,N10.X,{}
Z96.8,I12.0,{}
Z96.8,R31.X,{}
Z96.8,M32.9,{}
Z96.8,E87.8,{}
Z96.8,N19.X,{}
Z96.8,E87.2,{}
Z96.8,S37.0,{}
Z96.8,K65.0,{}
Z96.8,Z43.6,{}
Z96.8,M32.1,{}
Z96.8,N04.2,{}
Z96.8,N03.1,{}
Z96.8,E10.9,{}
Z96.8,N05.8,{}
Z96.8,N27.0,{}
Z96.8,T85.6,{}
Z96.8,N03.2,{}
Z96.8,N02.8,{}
Z96.8,T85.7,{}
Z96.8,E61.1,{}
Z96.8,T86.1,{}
Z96.8,N28.1,{}
Z96.8,D50.8,{}
Z96.8,T38.0,{}
Z96.8,N00.2,{}
Z96.8,D64.9,{}
Z96.8,E79.0,{}
Z96.8,J15.7,{}
Z96.8,A09.X,{}
Z96.8,D47.9,{}
Z96.8,Z99.2,{}
Z96.8,Z46.6,{}
Z96.8,N15.1,{}
Z96.8,N13.9,{}
Z96.8,E21.1,{}
Z96.8,Z96.0,{}
Z96.8,I15.2,{}
Z96.8,E13.9,{}
Z96.8,K52.9,{}
Z96.8,D50.9,{}
Z96.8,I15.1,{}
Z96.8,N02.9,{}
Z96.8,Z40.0,{}
Z96.8,N26.X,{}
Z96.8,L70.8,{}
Z96.8,N17.0,{}
Z96.8,R80.X,{}
Z96.8,B02.9,{}
Z96.8,N93.9,{}
Z96.8,E02.X,{}
Z96.8,E14.1,{}
Z96.8,N06.9,{}
Z96.8,N13.8,{}
Z96.8,B34.4,{}
Z96.8,N32.2,{}
Z96.8,N28.9,{}
Z96.8,N34.0,{}
Z96.8,A16.2,{}
Z96.8,B96.2,{}
Z96.8,N03.5,{}
Z96.8,E14.9,{}
Z96.8,J32.4,{}
Z96.8,T50.9,{}
Z96.8,B97.8,{}
Z96.8,N01.7,{}
Z96.8,E85.4,{}
Z96.8,E63.9,{}
Z96.8,N03.7,{}
Z96.8,Z93.6,{}
Z96.8,N05.7,{}
Z96.8,A06.0,{}
Z96.8,K80.1,{}
Z96.8,N03.0,{}
Z96.8,C64.X,{}
Z96.8,E11.7,{}
Z96.8,D59.4,{}
Z96.8,N81.1,{}
Z96.8,E14.2,{}
Z96.8,J91.X,{}
Z96.8,I15.0,{}
Z96.8,M31.3,{}
Z96.8,I13.1,{}
Z96.8,E10.2,{}
Z96.8,I13.2,{}
Z43.6,Q87.8,{}
Z43.6,N39.0,{}
Z43.6,Z49.2,{}
Z43.6,Z49.1,{}
Z43.6,I15.9,{}
Z43.6,S37.0,{}
Z43.6,K65.0,{}
Z43.6,Z94.0,{}
Z43.6,T85.6,{}
Z43.6,T85.7,{}
Z43.6,M32.1,{}
Z43.6,D59.4,{}
Z43.6,Z46.6,{}
Z43.6,T86.1,{}
Z43.6,N34.0,{}
Z43.6,D64.9,{}
Z43.6,T82.4,{}
Z43.6,Z96.0,{}
Z43.6,E21.1,{}
Z43.6,N26.X,{}
Z43.6,D50.9,{}
Z43.6,K42.9,{}
Z43.6,S36.8,{}
Z43.6,E79.0,{}
Z43.6,N05.8,{}
Z43.6,M10.9,{}
Z43.6,M31.3,{}
Z43.6,Z93.6,{}
Z43.6,E11.2,{}
Z43.6,N28.1,{}
Z43.6,N03.2,{}
Z43.6,E11.7,{}
Z43.6,I12.9,{}
Z43.6,E11.3,{}
Z43.6,Z99.2,{}
E87.0,N17.9,{}
E87.0,Z49.1,{}
E87.0,M32.1,{}
E87.0,I13.2,{}
E87.0,E11.2,{}
E87.0,E10.3,{}
E87.0,E11.7,{}
E87.0,N08.3,{}
D50.8,S37.0,{}
D50.8,M32.1,{}
D50.8,D46.4,{}
D50.8,E61.1,{}
D50.8,E79.0,{}
D50.8,N28.1,{}
D50.8,N06.9,{}
D50.8,E11.2,{}
A16.2,Z49.2,{}
A16.2,Z49.1,{}
A16.2,M32.1,{}
A16.2,T86.1,{}
A16.2,I15.1,{}
A16.2,A18.1,{}
E10.1,N17.9,{}
E10.1,M32.1,{}
E10.1,E10.7,{}
B96.2,N17.9,{}
B96.2,N39.0,{}
B96.2,N10.X,{}
B96.2,T85.7,{}
B96.2,N32.2,{}
B96.2,E14.9,{}
K52.9,N17.9,{}
K52.9,Z49.2,{}
K52.9,G40.9,{}
K52.9,Z49.1,{}
K52.9,E87.6,{}
K52.9,I70.1,{}
K52.9,Z29.2,{}
K52.9,M32.9,{}
K52.9,E87.8,{}
K52.9,E87.2,{}
K52.9,S37.0,{}
K52.9,M32.1,{}
K52.9,N05.8,{}
K52.9,Z94.0,{}
K52.9,E61.1,{}
K52.9,T86.1,{}
K52.9,D64.9,{}
K52.9,E79.0,{}
K52.9,D50.9,{}
K52.9,Z99.2,{}
K52.9,I13.1,{}
K52.9,N28.9,{}
K52.9,A05.9,{}
K52.9,N26.X,{}
K52.9,I77.8,{}
K52.9,M10.9,{}
K52.9,T50.9,{}
K52.9,N17.0,{}
K52.9,E11.2,{}
K52.9,C90.0,{}
K52.9,N08.3,{}
K52.9,I15.8,{}
A09.X,G40.9,{}
A09.X,N10.X,{}
A09.X,T86.1,{}
A09.X,Z52.4,{}
A09.X,N17.0,{}
A09.X,N28.9,{}
M31.3,N17.9,{}
M31.3,N39.0,{}
M31.3,Z49.2,{}
M31.3,Z49.1,{}
M31.3,I70.1,{}
M31.3,Z29.2,{}
M31.3,I15.9,{}
M31.3,E87.2,{}
M31.3,S37.0,{}
M31.3,N03.1,{}
M31.3,R04.8,{}
M31.3,T85.7,{}
M31.3,D64.9,{}
M31.3,I15.1,{}
M31.3,I15.0,{}
M31.3,N03.7,{}
M31.3,N01.9,{}
M31.3,N02.0,{}
M31.3,I13.2,{}
M31.3,N03.9,{}
M31.3,I77.8,{}
M31.3,D70.X,{}
M31.3,M05.2,{}
D69.5,N39.0,{}
D69.5,Z49.2,{}
D69.5,M32.9,{}
D69.5,M32.1,{}
D69.5,Z94.0,{}
D69.5,N93.9,{}
D69.5,N06.9,{}
I13.2,N17.9,{}
I13.2,Z49.2,{}
I13.2,Z49.1,{}
I13.2,I70.1,{}
I13.2,Z29.2,{}
I13.2,E87.8,{}
I13.2,E87.5,{}
I13.2,S37.0,{}
I13.2,K65.0,{}
I13.2,E87.1,{}
I13.2,S36.8,{}
I13.2,T85.7,{}
I13.2,E61.1,{}
I13.2,D64.9,{}
I13.2,J81.X,{}
I13.2,I15.1,{}
I13.2,N06.9,{}
I13.2,Z99.2,{}
I13.2,E11.2,{}
I13.2,E11.7,{}
N32.2,N17.9,{}
N32.2,Z94.0,{}
N32.2,T85.7,{}
N32.2,T86.1,{}
E63.9,Z49.2,{}
E63.9,I12.0,{}
E63.9,M32.9,{}
E63.9,D50.9,{}
E63.9,H35.0,{}
E87.2,N17.9,{}
E87.2,N39.0,{}
E87.2,Z49.2,{}
E87.2,Z49.1,{}
E87.2,K72.0,{}
E87.2,E87.8,{}
E87.2,E87.5,{}
E87.2,T86.1,{}
E87.2,T82.4,{}
E87.2,N31.9,{}
E87.2,E87.1,{}
E87.2,E14.1,{}
E87.2,E11.2,{}
E87.2,E11.7,{}
E87.2,N13.9,{}
E87.2,I15.1,{}
E87.2,N03.2,{}
E87.2,E21.1,{}
E87.2,M32.1,{}
E87.2,J81.X,{}
E87.2,S36.8,{}
E87.2,E02.X,{}
E87.2,I13.1,{}
E87.2,N17.0,{}
E87.2,D50.9,{}
N13.8,Z49.2,{}
N13.8,I70.1,{}
N13.8,T86.1,{}
N13.8,B97.8,{}
N13.8,E11.2,{}
N13.8,Z93.6,{}
N28.1,N17.9,{}
N28.1,N39.0,{}
N28.1,Z49.2,{}
N28.1,Z01.8,{}
N28.1,Z49.1,{}
N28.1,E87.6,{}
N28.1,M32.9,{}
N28.1,E87.8,{}
N28.1,S37.0,{}
N28.1,K65.0,{}
N28.1,M32.1,{}
N28.1,N03.1,{}
N28.1,T85.6,{}
N28.1,Z94.0,{}
N28.1,T85.7,{}
N28.1,E61.1,{}
N28.1,T86.1,{}
N28.1,D64.9,{}
N28.1,I15.1,{}
N28.1,E79.0,{}
N28.1,D50.9,{}
N28.1,M10.9,{}
N28.1,N02.9,{}
N28.1,Z52.4,{}
N28.1,N20.0,{}
N28.1,Y44.0,{}
N28.1,I15.0,{}
N28.1,T82.4,{}
N28.1,I12.9,{}
N28.1,N26.X,{}
13.3,Z49.2,{}
13.3,M32.9,{}
13.3,T85.6,{}
E61.1,Z49.2,{}
E61.1,G40.9,{}
E61.1,Z49.1,{}
E61.1,I15.9,{}
E61.1,M32.9,{}
E61.1,M32.1,{}
E61.1,N03.1,{}
E61.1,E10.9,{}
E61.1,N27.0,{}
E61.1,N05.9,{}
E61.1,D46.4,{}
E61.1,N05.7,{}
E61.1,I12.9,{}
E61.1,D50.9,{}
E61.1,D64.9,{}
E61.1,Z99.2,{}
E61.1,N02.9,{}
E61.1,T86.1,{}
E61.1,I13.1,{}
E61.1,N28.9,{}
E61.1,E21.1,{}
E61.1,I15.1,{}
E61.1,E79.0,{}
E61.1,N03.9,{}
E61.1,N26.X,{}
E61.1,E11.2,{}
E61.1,G62.9,{}
E61.1,N03.5,{}
E61.1,E14.9,{}
E61.1,E11.7,{}
E61.1,C90.0,{}
E61.1,E02.X,{}
A05.9,T86.1,{}
A05.9,D64.9,{}
A05.9,I15.1,{}
A05.9,N26.X,{}
Z01.5,T86.1,{}
Z01.5,Z52.4,{}
N06.8,S37.0,{}
N06.8,M32.1,{}
N06.8,N27.0,{}
N06.8,N02.8,{}
N06.8,D64.9,{}
N06.8,N06.1,{}
N06.8,N14.1,{}
N06.8,N05.5,{}
N06.8,I77.8,{}
E21.2,Z49.1,{}
E21.2,M32.1,{}
E21.2,T86.1,{}
E14.2,Z49.2,{}
E14.2,Z49.1,{}
E14.2,I15.9,{}
E14.2,S37.0,{}
E14.2,N05.8,{}
E14.2,T85.7,{}
E14.2,Z99.2,{}
E14.2,I15.0,{}
E14.2,N06.1,{}
E14.2,N03.7,{}
E14.2,N14.1,{}
Y44.0,Z49.2,{}
Y44.0,Z01.8,{}
Y44.0,I12.0,{}
Y44.0,T86.1,{}
Y44.0,D64.9,{}
Y44.0,D50.9,{}
Y44.0,N08.3,{}
N03.9,N17.9,{}
N03.9,N39.0,{}
N03.9,Z49.1,{}
N03.9,Z29.2,{}
N03.9,S37.0,{}
N03.9,M32.1,{}
N03.9,I15.1,{}
N03.9,T82.4,{}
N03.9,E10.7,{}
Z93.6,N17.9,{}
Z93.6,Z49.2,{}
Z93.6,Z49.1,{}
Z93.6,N10.X,{}
Z93.6,N03.1,{}
Z93.6,Z94.0,{}
Z93.6,T86.1,{}
Z93.6,D64.9,{}
Z93.6,N13.9,{}
Z93.6,N13.7,{}
C90.0,N17.9,{}
C90.0,N39.0,{}
C90.0,Z49.2,{}
C90.0,G40.9,{}
C90.0,S37.0,{}
C90.0,N02.8,{}
C90.0,T85.7,{}
C90.0,D64.9,{}
C90.0,D59.4,{}
C90.0,I15.1,{}
C90.0,N06.9,{}
C90.0,N11.9,{}
C90.0,C64.X,{}
C90.0,E85.4,{}
N03.2,N17.9,{}
N03.2,N39.0,{}
N03.2,Z49.2,{}
N03.2,G40.9,{}
N03.2,Z49.1,{}
N03.2,Z29.2,{}
N03.2,I12.0,{}
N03.2,M32.9,{}
N03.2,S37.0,{}
N03.2,M32.1,{}
N03.2,N05.8,{}
N03.2,Z94.0,{}
N03.2,N06.9,{}
N03.2,E79.0,{}
N03.2,I12.9,{}
N03.2,N26.X,{}
N03.2,T86.1,{}
N03.2,N17.0,{}
N03.2,M31.1,{}
N03.2,G62.9,{}
N03.2,E13.9,{}
N03.2,T85.7,{}
N03.2,N20.0,{}
N03.2,I15.1,{}
N03.2,M35.0,{}
N03.2,M06.9,{}
N03.2,N11.9,{}
N03.2,E14.9,{}
N03.2,E11.2,{}
N03.2,I15.8,{}
E85.4,N17.9,{}
E85.4,N39.0,{}
E85.4,Z49.2,{}
E85.4,Z49.1,{}
E85.4,M32.9,{}
E85.4,S37.0,{}
E85.4,N05.9,{}
E85.4,T85.6,{}
E85.4,T86.1,{}
E85.4,I15.1,{}
E85.4,N06.9,{}
E85.4,N26.X,{}
E85.4,I77.0,{}
E85.4,I51.8,{}
E85.4,D70.X,{}
E85.4,R63.4,{}
N27.0,Q60.5,{}
N27.0,N39.0,{}
N27.0,Z49.2,{}
N27.0,Z49.1,{}
N27.0,M31.4,{}
N27.0,I12.0,{}
N27.0,S37.0,{}
N27.0,N03.1,{}
N27.0,N05.8,{}
N27.0,N05.9,{}
N27.0,Z94.0,{}
N27.0,I13.1,{}
N27.0,N15.1,{}
N27.0,Z96.0,{}
N27.0,Z52.4,{}
N27.0,D64.9,{}
N27.0,I77.8,{}
N27.0,E11.7,{}
N27.0,E02.X,{}
M10.3,S37.0,{}
M10.3,N03.1,{}
M10.3,Z94.0,{}
M10.3,T86.1,{}
M10.3,I15.1,{}
M10.3,Z96.0,{}
I25.9,J06.9,{}
I25.9,N39.0,{}
I25.9,Z49.2,{}
I25.9,N20.0,{}
I25.9,E11.2,{}
I25.9,C64.X,{}
I25.9,Z49.1,{}
I25.9,N06.9,{}
I25.9,N05.9,{}
I25.9,E79.0,{}
I25.9,I15.9,{}
I25.9,I12.0,{}
E10.7,N17.9,{}
E10.7,N39.0,{}
E10.7,Z49.2,{}
E10.7,Z49.1,{}
E10.7,E43.X,{}
E10.7,S37.0,{}
E10.7,K65.0,{}
E10.7,T85.6,{}
E10.7,T85.7,{}
E10.7,Z46.6,{}
E10.7,Z96.0,{}
N93.9,Z49.2,{}
N93.9,Z29.2,{}
N93.9,N10.X,{}
N93.9,M32.1,{}
N93.9,E78.9,{}
N93.9,Z94.0,{}
N93.9,T85.7,{}
N93.9,D64.9,{}
N93.9,E02.X,{}
N93.9,M35.0,{}
E14.9,N39.0,{}
E14.9,Z45.2,{}
E14.9,Z49.2,{}
E14.9,Z49.1,{}
E14.9,E87.8,{}
E14.9,S37.0,{}
E14.9,M32.1,{}
E14.9,N03.1,{}
E14.9,T85.6,{}
E14.9,Z94.0,{}
E14.9,T85.7,{}
E14.9,T86.1,{}
E14.9,D64.9,{}
E14.9,D50.9,{}
E14.9,T38.0,{}
E14.9,Z99.2,{}
E14.9,E21.1,{}
E14.9,B97.8,{}
E14.9,N30.9,{}
Z49.1,J06.9,{}
Z49.1,N17.9,{}
Z49.1,I82.2,{}
Z49.1,Q60.5,{}
Z49.1,N39.0,{}
Z49.1,Z45.2,{}
Z49.1,Z49.2,{}
Z49.1,G40.9,{}
Z49.1,D53.9,{}
Z49.1,Z94.0,{}
Z49.1,N02.8,{}
Z49.1,S37.0,{}
Z49.1,O26.8,{}
Z49.1,T85.7,{}
Z49.1,N05.8,{}
Z49.1,N11.9,{}
Z49.1,N26.X,{}
Z49.1,J81.X,{}
Z49.1,M32.1,{}
Z49.1,D46.4,{}
Z49.1,E87.8,{}
Z49.1,T86.1,{}
Z49.1,N03.0,{}
Z49.1,I15.0,{}
Z49.1,E21.1,{}
Z49.1,T85.6,{}
Z49.1,S36.8,{}
Z49.1,N02.0,{}
Z49.1,Z29.2,{}
Z49.1,Z52.4,{}
Z49.1,E78.9,{}
Z49.1,E87.5,{}
Z49.1,E79.0,{}
Z49.1,N17.0,{}
Z49.1,N03.1,{}
Z49.1,K65.0,{}
Z49.1,I15.1,{}
Z49.1,T82.4,{}
Z49.1,E18.9,{}
Z49.1,D64.9,{}
Z49.1,Z96.0,{}
Z49.1,I15.2,{}
Z49.1,Z01.0,{}
Z49.1,H35.0,{}
Z49.1,Z46.6,{}
Z49.1,N15.1,{}
Z49.1,I77.0,{}
Z49.1,Z99.2,{}
Z49.1,J32.4,{}
Z49.1,Z46.5,{}
Z49.1,N02.9,{}
Z49.1,M10.9,{}
Z49.1,E11.7,{}
Z49.1,N03.5,{}
Z49.1,R04.8,{}
Z49.1,N01.7,{}
Z49.1,I15.9,{}
Z49.1,I51.8,{}
Z49.1,N20.0,{}
Z49.1,D50.9,{}
Z49.1,N05.5,{}
Z49.1,I12.0,{}
Z49.1,D59.4,{}
Z49.1,E87.6,{}
Z49.1,N31.9,{}
Z49.1,N00.8,{}
Z49.1,N13.7,{}
Z49.1,H91.9,{}
Z49.1,M34.9,{}
Z49.1,D70.X,{}
Z49.1,M31.1,{}
Z49.1,E10.9,{}
Z49.1,N30.9,{}
Z49.1,N13.9,{}
Z49.1,M32.9,{}
Z49.1,M10.0,{}
Z49.1,D47.9,{}
Z49.1,N03.7,{}
Z49.1,E11.2,{}
Z49.1,N12.X,{}
Z49.1,K42.9,{}
Z49.1,E10.2,{}
Z49.1,E10.3,{}
Z49.1,N05.3,{}
Z49.1,N01.8,{}
Z49.1,M05.2,{}
Z49.1,M31.4,{}
Z49.1,N05.7,{}
Z49.1,E13.9,{}
Z49.1,I70.1,{}
Z49.1,N10.X,{}
Z49.1,E11.3,{}
Z49.1,N06.9,{}
Z49.1,E43.X,{}
Z49.1,C64.X,{}
Z49.1,I12.9,{}
Z49.1,A18.1,{}
Z49.1,K46.0,{}
Z49.1,E16.0,{}
Z49.1,M35.0,{}
Z49.1,N08.3,{}
Z49.1,I81.X,{}
Z49.1,E02.X,{}
Z49.1,N14.1,{}
Z49.1,N28.0,{}
Z49.1,N00.1,{}
Z49.1,K92.2,{}
Z49.1,I77.8,{}
D46.4,Z45.2,{}
D46.4,M32.1,{}
D46.4,Z99.2,{}
D46.4,I15.1,{}
T50.9,N17.9,{}
T50.9,S37.0,{}
T50.9,T86.1,{}
T50.9,J15.7,{}
K42.9,Z49.2,{}
K42.9,M32.1,{}
K42.9,Z99.2,{}
K42.9,Z52.4,{}
D59.4,N17.9,{}
D59.4,Z45.2,{}
D59.4,Z49.2,{}
D59.4,Z29.2,{}
D59.4,I15.9,{}
D59.4,I12.0,{}
D59.4,M32.9,{}
D59.4,E87.5,{}
D59.4,M32.1,{}
D59.4,O26.8,{}
D59.4,N05.9,{}
D59.4,Z94.0,{}
D59.4,J81.X,{}
D59.4,E79.0,{}
D59.4,E21.1,{}
D59.4,I15.1,{}
D59.4,Z99.2,{}
D59.4,I15.0,{}
D59.4,Z46.6,{}
D59.4,Z46.5,{}
D59.4,I77.0,{}
D59.4,N08.3,{}
D59.4,N26.X,{}
D59.4,E11.7,{}
D59.4,H35.0,{}
D59.4,Z52.4,{}
D59.4,M10.0,{}
A18.1,N17.9,{}
A18.1,I15.1,{}
A18.1,E79.0,{}
N81.4,N39.0,{}
N05.8,Z49.2,{}
N05.8,G40.9,{}
N05.8,M31.4,{}
N05.8,Z29.2,{}
N05.8,M32.9,{}
N05.8,S37.0,{}
N05.8,M32.1,{}
N05.8,Z99.2,{}
N05.8,D64.9,{}
N05.8,Z94.0,{}
N05.8,E21.1,{}
N05.8,Y43.3,{}
N05.8,N06.9,{}
N05.8,T86.1,{}
N05.8,N26.X,{}
N05.8,I77.8,{}
N05.8,N01.7,{}
N05.8,I15.1,{}
N05.8,N03.7,{}
N05.8,T85.7,{}
N05.8,T85.6,{}
Z01.0,T86.1,{}
Z01.0,S37.0,{}
Z01.0,I15.2,{}
Z01.0,T82.4,{}
E21.1,N17.9,{}
E21.1,N39.0,{}
E21.1,Z49.2,{}
E21.1,D53.9,{}
E21.1,M32.9,{}
E21.1,M32.1,{}
E21.1,N03.1,{}
E21.1,T85.6,{}
E21.1,Z94.0,{}
E21.1,T85.7,{}
E21.1,T86.1,{}
E21.1,D64.9,{}
E21.1,Z46.6,{}
E21.1,D50.9,{}
E21.1,N06.9,{}
E21.1,Z99.2,{}
E21.1,N26.X,{}
E21.1,I15.2,{}
E21.1,I77.0,{}
E21.1,N05.5,{}
E21.1,K92.2,{}
K65.0,N39.0,{}
K65.0,Z49.2,{}
K65.0,I12.0,{}
K65.0,D64.9,{}
K65.0,T85.6,{}
K65.0,J81.X,{}
K65.0,Z46.6,{}
K65.0,M32.1,{}
K65.0,T85.7,{}
K65.0,S36.8,{}
K65.0,N03.1,{}
K65.0,N12.X,{}
K65.0,K46.0,{}
K65.0,Z99.2,{}
K65.0,E10.3,{}
K65.0,D50.9,{}
K65.0,N03.5,{}
K65.0,E11.7,{}
K65.0,N26.X,{}
K65.0,E11.2,{}
N20.0,N17.9,{}
N20.0,N39.0,{}
N20.0,Z49.2,{}
N20.0,N13.5,{}
N20.0,M31.4,{}
N20.0,I12.0,{}
N20.0,E87.8,{}
N20.0,S37.0,{}
N20.0,T85.6,{}
N20.0,Z94.0,{}
N20.0,I15.1,{}
N20.0,E79.0,{}
N20.0,Z46.6,{}
N20.0,N03.8,{}
N20.0,Z52.4,{}
N20.0,N13.3,{}
N20.0,R80.X,{}
N20.0,N28.9,{}
L70.8,S37.0,{}
N05.3,Z49.2,{}
N05.3,Z29.2,{}
N05.3,M32.1,{}
E02.X,E87.8,{}
E02.X,E79.0,{}
E02.X,N06.9,{}
E02.X,I13.1,{}
E02.X,E11.7,{}
M10.9,Z49.2,{}
M10.9,N10.X,{}
